DESTINATION,CODE,PRICE,CHANGES,"EFFECTIVE DATE"
"GUATEMALA MOBILE SERCOM",5025543,0.099000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",5025544,0.099000,new,2017-06-27
"GUATEMALA MOBILE MOVISTAR",5025545,0.105000,new,2017-06-27
"GUATEMALA MOBILE MOVISTAR",5025546,0.105000,new,2017-06-27
"GUATEMALA MOBILE MOVISTAR",5025547,0.105000,new,2017-06-27
"GUATEMALA MOBILE MOVISTAR",5025548,0.105000,new,2017-06-27
"GUATEMALA MOBILE MOVISTAR",5025549,0.105000,new,2017-06-27
"GUATEMALA MOBILE COMCEL",5025550,0.105000,new,2017-06-27
"GUATEMALA MOBILE COMCEL",5025551,0.105000,new,2017-06-27
"GUATEMALA MOBILE COMCEL",5025552,0.105000,new,2017-06-27
"GUATEMALA MOBILE COMCEL",5025553,0.105000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",5025554,0.099000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",5025555,0.099000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",5025556,0.099000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",5025557,0.099000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",5025558,0.099000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",5025559,0.099000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",502556,0.099000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",502557,0.099000,new,2017-06-27
"GUATEMALA MOBILE COMCEL",5025580,0.105000,new,2017-06-27
"GUATEMALA MOBILE COMCEL",5025581,0.105000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",5025582,0.099000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",5025583,0.099000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",5025584,0.099000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",5025585,0.099000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",5025586,0.099000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",5025587,0.099000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",5025588,0.099000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",5025589,0.099000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",502559,0.099000,new,2017-06-27
"GUATEMALA MOBILE MOVISTAR",502560,0.105000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",502561,0.099000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",502562,0.099000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",502563,0.099000,new,2017-06-27
"GUATEMALA MOBILE MOVISTAR",502564,0.105000,new,2017-06-27
"GUATEMALA MOBILE MOVISTAR",502565,0.105000,new,2017-06-27
"GUATEMALA MOBILE MOVISTAR",502566,0.105000,new,2017-06-27
"GUATEMALA MOBILE MOVISTAR",502567,0.105000,new,2017-06-27
"GUATEMALA MOBILE MOVISTAR",502568,0.105000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",502569,0.099000,new,2017-06-27
"GUATEMALA MOBILE COMCEL",502570,0.105000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",5025710,0.099000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",5025711,0.099000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",5025712,0.099000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",5025713,0.099000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",5025714,0.099000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",5025715,0.099000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",5025716,0.099000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",5025717,0.099000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",5025718,0.099000,new,2017-06-27
"GUATEMALA MOBILE COMCEL",5025719,0.105000,new,2017-06-27
"GUATEMALA MOBILE COMCEL",502572,0.105000,new,2017-06-27
"GUATEMALA MOBILE COMCEL",502573,0.105000,new,2017-06-27
"GUATEMALA MOBILE COMCEL",502574,0.105000,new,2017-06-27
"GUATEMALA MOBILE COMCEL",502575,0.105000,new,2017-06-27
"GUATEMALA MOBILE COMCEL",502576,0.105000,new,2017-06-27
"GUATEMALA MOBILE COMCEL",502577,0.105000,new,2017-06-27
"GUATEMALA MOBILE COMCEL",502578,0.105000,new,2017-06-27
"GUATEMALA MOBILE MOVISTAR",502579,0.105000,new,2017-06-27
"GUATEMALA MOBILE COMCEL",502580,0.105000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",5025810,0.099000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",5025811,0.099000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",5025812,0.099000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",5025813,0.099000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",5025814,0.099000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",5025815,0.099000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",5025816,0.099000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",5025817,0.099000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",5025818,0.099000,new,2017-06-27
"GUATEMALA MOBILE COMCEL",5025819,0.105000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",502582,0.099000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",502583,0.099000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",502584,0.099000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",502585,0.099000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",502586,0.099000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",502587,0.099000,new,2017-06-27
"GUATEMALA MOBILE COMCEL",502588,0.105000,new,2017-06-27
"GUATEMALA MOBILE COMCEL",502589,0.105000,new,2017-06-27
"GUATEMALA MOBILE COMCEL",502590,0.105000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",5025910,0.099000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",5025911,0.099000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",5025912,0.099000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",5025913,0.099000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",5025914,0.099000,new,2017-06-27
"GUATEMALA MOBILE MOVISTAR",5025915,0.105000,new,2017-06-27
"GUATEMALA MOBILE MOVISTAR",5025916,0.105000,new,2017-06-27
"GUATEMALA MOBILE MOVISTAR",5025917,0.105000,new,2017-06-27
"GUATEMALA MOBILE COMCEL",5025918,0.105000,new,2017-06-27
"GUATEMALA MOBILE COMCEL",5025919,0.105000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",502592,0.099000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",502593,0.099000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",502594,0.099000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",502595,0.099000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",502596,0.099000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",502597,0.099000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",502598,0.099000,new,2017-06-27
"GUATEMALA MOBILE COMCEL",502599,0.105000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",5026620,0.099000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",5026621,0.099000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",5026623,0.099000,new,2017-06-27
"GUATEMALA MOBILE COMCEL",5026624,0.105000,new,2017-06-27
"GUATEMALA MOBILE COMCEL",5026625,0.105000,new,2017-06-27
"GUATEMALA MOBILE COMCEL",5026626,0.105000,new,2017-06-27
"GUATEMALA MOBILE COMCEL",5026627,0.105000,new,2017-06-27
"GUATEMALA MOBILE COMCEL",5026628,0.105000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5026629,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5026630,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5026631,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5026632,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5026633,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5026634,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5026635,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5026636,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5026637,0.067000,new,2017-06-27
"GUATEMALA MOBILE COMCEL",5026638,0.105000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5026640,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5026641,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5026642,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5026643,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5026644,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5026645,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5026646,0.067000,new,2017-06-27
"GUATEMALA MOBILE MOVISTAR",5026648,0.105000,new,2017-06-27
"GUATEMALA MOBILE MOVISTAR",5026649,0.105000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5026650,0.067000,new,2017-06-27
"GUATEMALA MOBILE MOVISTAR",5026659,0.105000,new,2017-06-27
"GUATEMALA MOBILE MOVISTAR",5026660,0.105000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5026661,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5026662,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5026663,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5026664,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5026665,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5026666,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5026667,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5026668,0.067000,new,2017-06-27
"GUATEMALA MOBILE MOVISTAR",5026677,0.105000,new,2017-06-27
"GUATEMALA MOBILE MOVISTAR",5026679,0.105000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027720,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027721,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027722,0.067000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",5027723,0.099000,new,2017-06-27
"GUATEMALA MOBILE COMCEL",5027728,0.105000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027736,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027737,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027738,0.067000,new,2017-06-27
"GUATEMALA MOBILE MOVISTAR",5027740,0.105000,new,2017-06-27
"GUATEMALA MOBILE MOVISTAR",5027741,0.105000,new,2017-06-27
"GUATEMALA MOBILE MOVISTAR",5027742,0.105000,new,2017-06-27
"GUATEMALA MOBILE MOVISTAR",5027743,0.105000,new,2017-06-27
"GUATEMALA MOBILE MOVISTAR",5027744,0.105000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027755,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027756,0.067000,new,2017-06-27
"GUATEMALA MOBILE MOVISTAR",5027759,0.105000,new,2017-06-27
"GUATEMALA FIXED TELGUA",502776,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027770,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027771,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027772,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027773,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027774,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027775,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027776,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027777,0.067000,new,2017-06-27
"GUATEMALA MOBILE MOVISTAR",5027779,0.105000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027780,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027790,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027791,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027792,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027793,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027794,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027795,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027796,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027797,0.067000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",5027820,0.099000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",5027821,0.099000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",5027822,0.099000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",5027823,0.099000,new,2017-06-27
"GUATEMALA MOBILE COMCEL",5027828,0.105000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027830,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027831,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027832,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027833,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027834,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027838,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027839,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027840,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027841,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027842,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027843,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027844,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027845,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027846,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027849,0.067000,new,2017-06-27
"GUATEMALA MOBILE MOVISTAR",5027859,0.105000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027867,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027868,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027870,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027871,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027872,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027873,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027874,0.067000,new,2017-06-27
"GUATEMALA MOBILE MOVISTAR",5027879,0.105000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027880,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027881,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027882,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027884,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027885,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027886,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027887,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027888,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027889,0.067000,new,2017-06-27
"GUATEMALA MOBILE SERCOM",5027920,0.099000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027922,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027923,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027924,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027925,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027926,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027927,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027928,0.067000,new,2017-06-27
"GUATEMALA MOBILE COMCEL",5027929,0.105000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027930,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027931,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027932,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027933,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027934,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027935,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027936,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027937,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027938,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",502794,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027950,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027951,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027952,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027953,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027954,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027955,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027956,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027957,0.067000,new,2017-06-27
"GUATEMALA MOBILE MOVISTAR",5027959,0.105000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027960,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027961,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027962,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027963,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027964,0.067000,new,2017-06-27
"GUATEMALA FIXED TELGUA",5027965,0.067000,new,2017-06-27
"GUATEMALA MOBILE MOVISTAR",5027968,0.105000,new,2017-06-27
"GUATEMALA MOBILE MOVISTAR",5027969,0.105000,new,2017-06-27
"GUATEMALA MOBILE MOVISTAR",5027979,0.105000,new,2017-06-27
"EL SALVADOR",503,0.130000,new,2017-06-27
"EL SALVADOR PERSONAL",5032100,0.095000,new,2017-06-27
"EL SALVADOR PERSONAL",5032101,0.095000,new,2017-06-27
"EL SALVADOR PERSONAL",5032102,0.095000,new,2017-06-27
"EL SALVADOR PERSONAL",5032103,0.095000,new,2017-06-27
"EL SALVADOR PERSONAL",50321040,0.095000,new,2017-06-27
"EL SALVADOR PERSONAL",50321041,0.095000,new,2017-06-27
"EL SALVADOR PERSONAL",50321042,0.095000,new,2017-06-27
"EL SALVADOR PERSONAL",50321043,0.095000,new,2017-06-27
"EL SALVADOR PERSONAL",50321044,0.095000,new,2017-06-27
"EL SALVADOR GCA",5032118,0.107300,new,2017-06-27
"EL SALVADOR SALNET",5032119,0.095000,new,2017-06-27
"EL SALVADOR SALNET",5032120,0.095000,new,2017-06-27
"EL SALVADOR TELEMOVIL",5032121,0.102000,new,2017-06-27
"EL SALVADOR TELEMOVIL",50321224,0.102000,new,2017-06-27
"EL SALVADOR TELEMOVIL",50321225,0.102000,new,2017-06-27
"EL SALVADOR TELEMOVIL",5032124,0.102000,new,2017-06-27
"EL SALVADOR SALNET",5032125,0.095000,new,2017-06-27
"EL SALVADOR SALNET",5032126,0.095000,new,2017-06-27
"EL SALVADOR SALNET",5032127,0.095000,new,2017-06-27
"EL SALVADOR PERSONAL",5032130,0.095000,new,2017-06-27
"EL SALVADOR PERSONAL",5032131,0.095000,new,2017-06-27
"EL SALVADOR CTE",5032132,0.065000,new,2017-06-27
"EL SALVADOR CTE",5032133,0.065000,new,2017-06-27
"EL SALVADOR TELEFONICA",5032200,0.115000,new,2017-06-27
"EL SALVADOR CTE",50322010,0.065000,new,2017-06-27
"EL SALVADOR CTE",50322011,0.065000,new,2017-06-27
"EL SALVADOR CTE",50322012,0.065000,new,2017-06-27
"EL SALVADOR CTE",50322013,0.065000,new,2017-06-27
"EL SALVADOR CTE",50322014,0.065000,new,2017-06-27
"EL SALVADOR TELEMOVIL",50322015,0.102000,new,2017-06-27
"EL SALVADOR TELEMOVIL",50322016,0.102000,new,2017-06-27
"EL SALVADOR TELEMOVIL",50322017,0.102000,new,2017-06-27
"EL SALVADOR TELEMOVIL",50322018,0.102000,new,2017-06-27
"EL SALVADOR TELEMOVIL",50322019,0.102000,new,2017-06-27
"EL SALVADOR TELEFONICA",5032202,0.115000,new,2017-06-27
"EL SALVADOR CTE",5032203,0.065000,new,2017-06-27
"EL SALVADOR CTE",5032204,0.065000,new,2017-06-27
"EL SALVADOR CTE",5032205,0.065000,new,2017-06-27
"EL SALVADOR CTE",5032206,0.065000,new,2017-06-27
"EL SALVADOR TELEMOVIL",50322072,0.102000,new,2017-06-27
"EL SALVADOR TELEMOVIL",50322073,0.102000,new,2017-06-27
"EL SALVADOR TELEMOVIL",50322074,0.102000,new,2017-06-27
"EL SALVADOR TELEMOVIL",50322075,0.102000,new,2017-06-27
"EL SALVADOR TELEMOVIL",50322076,0.102000,new,2017-06-27
"EL SALVADOR TELEMOVIL",50322077,0.102000,new,2017-06-27
"EL SALVADOR TELEMOVIL",50322078,0.102000,new,2017-06-27
"EL SALVADOR TELEMOVIL",50322079,0.102000,new,2017-06-27
"EL SALVADOR TELEMOVIL",5032208,0.102000,new,2017-06-27
"EL SALVADOR CTE",5032209,0.065000,new,2017-06-27
"EL SALVADOR TELEFONICA",5032210,0.115000,new,2017-06-27
"EL SALVADOR TELEFONICA",5032211,0.115000,new,2017-06-27
"EL SALVADOR CTE",5032212,0.065000,new,2017-06-27
"EL SALVADOR CTE",5032213,0.065000,new,2017-06-27
"EL SALVADOR CTE",5032214,0.065000,new,2017-06-27
"EL SALVADOR SALNET",5032215,0.095000,new,2017-06-27
"EL SALVADOR CTE",5032216,0.065000,new,2017-06-27
"EL SALVADOR SALNET",5032217,0.095000,new,2017-06-27
"EL SALVADOR DIGICEL",50322170,0.091000,new,2017-06-27
"EL SALVADOR DIGICEL",50322171,0.091000,new,2017-06-27
"EL SALVADOR DIGICEL",50322172,0.091000,new,2017-06-27
"EL SALVADOR DIGICEL",50322173,0.091000,new,2017-06-27
"EL SALVADOR DIGICEL",50322174,0.091000,new,2017-06-27
"EL SALVADOR TELEFONICA",50322180,0.115000,new,2017-06-27
"EL SALVADOR TELEFONICA",50322181,0.115000,new,2017-06-27
"EL SALVADOR TELEFONICA",50322182,0.115000,new,2017-06-27
"EL SALVADOR TELEFONICA",50322183,0.115000,new,2017-06-27
"EL SALVADOR TELEFONICA",50322184,0.115000,new,2017-06-27
"EL SALVADOR CTE",50322185,0.065000,new,2017-06-27
"EL SALVADOR CTE",50322186,0.065000,new,2017-06-27
"EL SALVADOR CTE",50322187,0.065000,new,2017-06-27
"EL SALVADOR CTE",50322188,0.065000,new,2017-06-27
"EL SALVADOR CTE",50322189,0.065000,new,2017-06-27
"EL SALVADOR DIGICEL",50322190,0.091000,new,2017-06-27
"EL SALVADOR DIGICEL",50322191,0.091000,new,2017-06-27
"EL SALVADOR DIGICEL",50322192,0.091000,new,2017-06-27
"EL SALVADOR DIGICEL",50322193,0.091000,new,2017-06-27
"EL SALVADOR DIGICEL",50322194,0.091000,new,2017-06-27
"EL SALVADOR DIGICEL",50322195,0.091000,new,2017-06-27
"EL SALVADOR TELEMOVIL",50322196,0.102000,new,2017-06-27
"EL SALVADOR TELEFONICA",50322197,0.115000,new,2017-06-27
"EL SALVADOR TELEFONICA",50322198,0.115000,new,2017-06-27
"EL SALVADOR CTE",503222,0.065000,new,2017-06-27
"EL SALVADOR GCA",5032230,0.107300,new,2017-06-27
"EL SALVADOR CTE",5032231,0.065000,new,2017-06-27
"EL SALVADOR CTE",5032232,0.065000,new,2017-06-27
"EL SALVADOR TELEFONICA",5032233,0.115000,new,2017-06-27
"EL SALVADOR CTE",5032234,0.065000,new,2017-06-27
"EL SALVADOR CTE",5032235,0.065000,new,2017-06-27
"EL SALVADOR TELEFONICA",5032236,0.115000,new,2017-06-27
"EL SALVADOR CTE",50322370,0.065000,new,2017-06-27
"EL SALVADOR CTE",50322371,0.065000,new,2017-06-27
"EL SALVADOR CTE",50322372,0.065000,new,2017-06-27
"EL SALVADOR CTE",50322373,0.065000,new,2017-06-27
"EL SALVADOR CTE",50322374,0.065000,new,2017-06-27
"EL SALVADOR CTE",50322375,0.065000,new,2017-06-27
"EL SALVADOR TELEFONICA",50322376,0.115000,new,2017-06-27
"EL SALVADOR TELEFONICA",50322377,0.115000,new,2017-06-27
"EL SALVADOR TELEFONICA",50322378,0.115000,new,2017-06-27
"EL SALVADOR TELEFONICA",50322379,0.115000,new,2017-06-27
"EL SALVADOR TELEFONICA",5032238,0.115000,new,2017-06-27
"EL SALVADOR CTE",5032239,0.065000,new,2017-06-27
"EL SALVADOR CTE",5032240,0.065000,new,2017-06-27
"EL SALVADOR CTE",5032241,0.065000,new,2017-06-27
"EL SALVADOR CTE",5032242,0.065000,new,2017-06-27
"EL SALVADOR CTE",5032243,0.065000,new,2017-06-27
"EL SALVADOR TELEFONICA",5032244,0.115000,new,2017-06-27
"EL SALVADOR CTE",5032245,0.065000,new,2017-06-27
"EL SALVADOR CTE",50322460,0.065000,new,2017-06-27
"EL SALVADOR CTE",50322461,0.065000,new,2017-06-27
"EL SALVADOR CTE",50322462,0.065000,new,2017-06-27
"EL SALVADOR CTE",50322463,0.065000,new,2017-06-27
"EL SALVADOR CTE",50322464,0.065000,new,2017-06-27
"EL SALVADOR TELEMOVIL",50322465,0.102000,new,2017-06-27
"EL SALVADOR TELEMOVIL",50322466,0.102000,new,2017-06-27
"EL SALVADOR TELEMOVIL",50322467,0.102000,new,2017-06-27
"EL SALVADOR TELEMOVIL",50322468,0.102000,new,2017-06-27
"EL SALVADOR TELEMOVIL",50322469,0.102000,new,2017-06-27
"EL SALVADOR TELEFONICA",50322470,0.115000,new,2017-06-27
"EL SALVADOR TELEFONICA",50322471,0.115000,new,2017-06-27
"EL SALVADOR TELEFONICA",50322472,0.115000,new,2017-06-27
"EL SALVADOR TELEFONICA",50322473,0.115000,new,2017-06-27
"EL SALVADOR TELEFONICA",50322474,0.115000,new,2017-06-27
"EL SALVADOR TELEFONICA",50322475,0.115000,new,2017-06-27
"EL SALVADOR TELEFONICA",50322476,0.115000,new,2017-06-27
"EL SALVADOR DIGICEL",50322477,0.091000,new,2017-06-27
"EL SALVADOR DIGICEL",50322478,0.091000,new,2017-06-27
"EL SALVADOR DIGICEL",50322479,0.091000,new,2017-06-27
"EL SALVADOR CTE",5032248,0.065000,new,2017-06-27
"EL SALVADOR CTE",50322490,0.065000,new,2017-06-27
"EL SALVADOR CTE",50322491,0.065000,new,2017-06-27
"EL SALVADOR CTE",50322492,0.065000,new,2017-06-27
"EL SALVADOR CTE",50322493,0.065000,new,2017-06-27
"EL SALVADOR CTE",50322494,0.065000,new,2017-06-27
"EL SALVADOR SALNET",50322495,0.095000,new,2017-06-27
"EL SALVADOR SALNET",50322496,0.095000,new,2017-06-27
"EL SALVADOR SALNET",50322497,0.095000,new,2017-06-27
"EL SALVADOR SALNET",50322498,0.095000,new,2017-06-27
"EL SALVADOR SALNET",50322499,0.095000,new,2017-06-27
"EL SALVADOR CTE",5032250,0.065000,new,2017-06-27
"EL SALVADOR CTE",5032251,0.065000,new,2017-06-27
"EL SALVADOR TELEMOVIL",5032252,0.102000,new,2017-06-27
"EL SALVADOR CTE",5032253,0.065000,new,2017-06-27
"EL SALVADOR CTE",50322540,0.065000,new,2017-06-27
"EL SALVADOR CTE",50322541,0.065000,new,2017-06-27
"EL SALVADOR CTE",50322542,0.065000,new,2017-06-27
"EL SALVADOR CTE",50322543,0.065000,new,2017-06-27
"EL SALVADOR CTE",50322544,0.065000,new,2017-06-27
