DESTINATION,DESTINATION CODE,EFFECTIVE DATE,RATES (US$),STATUS,BILLING INCREMENT,DELETION DATE
Mexico - Mobile - IUSACELL,5212781264,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212811030,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212811031,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212811032,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212811033,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212811034,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212811035,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212811036,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212811037,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212811038,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212821320,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212821321,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212821322,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212821323,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212821324,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212851190,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212851191,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212851192,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212871030,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212871031,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212871032,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212871033,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212871034,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212871140,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212871141,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212871142,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212871143,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212871144,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212871145,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212871146,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212871147,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212871148,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212871380,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212871381,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212871382,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212871405,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212871406,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212871407,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212871408,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212871409,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212871470,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212871471,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212871472,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212871473,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212871474,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212875931,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212875932,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212875933,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212875934,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212875935,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212875936,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212875937,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212875938,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212875939,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212878870,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212878871,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212878872,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212878873,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212878874,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212878876,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212878877,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212878878,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212878879,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212881110,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212881111,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212881112,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212881113,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212881114,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212881115,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212881116,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212881117,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212881118,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212881170,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212881171,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212881172,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212881340,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212881341,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212881342,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212881343,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212881344,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212941020,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212941021,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212941022,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212941023,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212941024,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212941190,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212941191,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212941192,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212941193,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212941194,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212941195,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212941196,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212941197,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212941198,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212941590,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212941591,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212941592,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212941593,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212941594,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212945931,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212945932,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212945933,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212945934,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212945935,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212945936,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212945937,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212945938,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212945939,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212949461,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212949462,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212949463,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212949464,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212949466,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212949467,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212949468,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212949469,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212961220,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212961221,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212961222,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212965931,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212965932,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212965933,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212965934,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212965935,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212965936,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212965937,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212965938,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212965939,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212975931,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212975932,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212975933,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212975934,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212975935,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212975936,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212975937,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212975938,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5212975939,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213111150,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213111151,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213111152,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213111153,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213111154,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213111540,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213111541,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213111542,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213111543,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213111544,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213111545,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213111546,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213111547,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213111548,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213111570,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213111571,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213111572,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213111573,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213111574,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213111575,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213111576,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213111577,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213111578,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213111791,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213111792,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213111793,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213111794,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213111795,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213111796,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213111797,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213111798,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213111799,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213112070,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213112380,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213112381,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213112382,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213112383,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213112384,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213112611,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213112612,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213112613,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213112614,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213112615,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213112616,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213112617,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213112618,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213112619,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213115931,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213115932,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213115933,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213115934,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213115935,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213115936,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213115937,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213115938,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213115939,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213118770,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213118771,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213118772,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213118773,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213118774,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213118775,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213118776,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213118777,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213118778,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213121170,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213121171,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213121172,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213121173,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213121174,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213121760,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213121761,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213121762,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213121763,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213122130,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213122131,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213122132,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213122133,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213122134,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213123001,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213123002,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213123003,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213123004,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213123005,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213123006,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213123007,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213123008,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213123009,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213123040,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213123041,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213123042,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213123043,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213123044,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213123045,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213123046,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213123047,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213123049,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213123117,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213123196,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213123197,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213123198,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213123199,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213131040,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213131041,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213131042,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213131043,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213131044,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213131050,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213131051,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213131170,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213131171,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213131172,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213131173,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213131174,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213131175,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213131176,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213131177,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213131178,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213133251,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213133255,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213133256,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213133257,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213133258,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213133259,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213141050,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213141051,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213141052,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213141053,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213141054,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213141280,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213141281,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213141282,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213141283,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213141284,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213141285,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213141286,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213141287,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213141288,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213141510,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213141511,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213141512,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213141513,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213141514,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213141515,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213141730,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213141731,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213141732,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213141733,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213141734,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213143050,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213143051,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213143052,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213143053,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213143054,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213143055,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213143056,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213143057,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213143058,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213143371,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213143372,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213143373,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213143374,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213145931,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213145932,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213145933,1-Jun-17,0.0065,Decrease, 60/60,
Mexico - Mobile - IUSACELL,5213145934,1-Jun-17,0.0065,Decrease, 60/60,
