DESTINATION,DESTINATION CODE,EFFECTIVE DATE,RATES (US$),STATUS,BILLING INCREMENT,DELETION DATE
Mexico - Mobile - Movistar,521961144,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219611480,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219611481,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219611482,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219611483,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219611484,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219611486,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219611487,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219611488,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219611489,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521961149,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521961157,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521961158,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521961159,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521961160,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521961161,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521961206,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521961208,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521961209,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521961210,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521961211,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521961219,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521961220,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521961221,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521961256,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521961257,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521961258,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521961259,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521961260,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521961261,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521961292,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521961293,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521961305,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521961306,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521961307,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521961308,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521961309,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521961325,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521961340,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521961341,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521961342,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521961343,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521961344,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521961345,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219621160,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219621161,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219621162,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219621163,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219621164,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219621165,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219621166,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219621167,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219621168,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521962123,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521962125,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521962154,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521962155,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521962156,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521962157,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521962158,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521962159,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521962160,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521962176,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521962177,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521962178,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521962179,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521962202,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521962204,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521962205,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521962206,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521962207,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521962208,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521962224,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521962225,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521962226,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219622270,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219622271,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219622272,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219622273,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219622274,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219622350,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219622351,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219622352,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219631110,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219631111,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219631112,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219631113,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219631114,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219631115,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219631116,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219631117,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219631118,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521963114,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521963128,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521963130,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521963152,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521963158,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219631600,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219631601,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219631602,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219631603,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219631604,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219641010,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219641011,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219641012,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219641013,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219641014,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219641015,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219641016,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219641017,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219641018,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521964103,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521964110,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219651020,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219651021,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219651022,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219651023,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219651024,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219651025,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219651026,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219651027,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219651028,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521965104,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219651230,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219651231,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219661050,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219661051,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219661052,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219661053,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219661054,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219661055,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219661056,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219661057,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219661058,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521966107,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521966110,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219671040,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219671041,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219671042,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219671043,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219671044,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219671045,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219671046,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219671047,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219671048,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219671050,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219671051,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219671052,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219671053,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219671054,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219671055,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219671056,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219671057,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219671058,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521967111,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521967113,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521967143,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521967144,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521967156,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521967171,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219671720,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219671721,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219671722,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219671723,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219671724,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219671820,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219671821,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219671822,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219681020,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219681021,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219681022,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219681023,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219681024,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219681025,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219681026,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219681027,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219681028,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521968104,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521968115,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521968122,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219681260,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219681261,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219681262,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219681263,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219681264,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521969100,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219691010,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219691011,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219691012,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219691013,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219691014,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219691015,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219691016,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219691017,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219691018,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219711050,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219711051,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219711052,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219711053,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219711054,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219711055,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219711056,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219711057,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219711058,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219711100,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219711101,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219711102,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219711103,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219711104,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219711105,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219711106,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219711107,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219711108,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521971111,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521971122,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521971129,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521971130,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521971136,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521971138,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521971143,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521971147,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521971148,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521971161,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521971163,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521971164,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521971171,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521971172,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521971183,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521971184,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219721000,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219721001,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219721002,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219721003,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219721004,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219721005,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219721006,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219721007,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219721008,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521972102,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521981109,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219811100,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219811101,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219811102,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219811103,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219811104,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219811105,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219811106,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219811107,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219811108,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521981114,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521981122,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521981123,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521981140,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521981141,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521981142,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521981147,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521981148,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521981149,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521981150,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521981151,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219811840,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219811841,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219811842,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219811843,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219811844,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219821000,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219821001,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219821002,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219821003,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219821004,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219821005,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219821006,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219821007,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219821008,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521982102,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521982113,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219821280,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219821281,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219821282,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219821283,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219821284,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521983108,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219831090,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219831091,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219831092,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219831093,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219831094,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219831095,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219831096,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219831097,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219831098,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521983121,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219831220,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219831221,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219831222,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219831223,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219831224,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219831225,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219831226,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219831227,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,5219831228,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521983141,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521983142,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521983143,07-Jun-17,0.0105,Pending Increase, 60/60,
Mexico - Mobile - Movistar,521983147,07-Jun-17,0.0105,Pending Increase, 60/60,
